gender,race,ses,test,homework,tv_games,work,grades,service,sports,music,student_gov,honor,journalism,vocation,income2011
0,0,-0.37,59.9,10,3,0,6,1,0,0,0,0,0,0,13000
0,5,0.75,50.13,6,3,0,4,0,1,0,0,0,0,0,13000
1,0,-0.35,43.72,19,4,5,4,0,1,0,0,0,0,0,13000
0,0,-0.06,66.04,13,4,1,6,0,1,0,0,0,0,0,13000
0,0,0.18,40.59,29,3,4,3,1,1,0,0,0,0,0,13000
0,3,0.71,53.8,13,1,0,4,0,2,0,0,0,0,0,13000
1,0,0.96,58.11,5,3,0,6,0,2,0,0,0,0,0,13000
1,0,-0.75,44.26,15,2,0,1,0,0,1,0,0,0,0,13000
0,0,0.01,47.94,8,5,0,5,0,0,1,0,0,0,0,13000
0,0,1.72,71.47,12,3,1,6,0,0,1,0,0,0,0,13000
1,0,-0.21,63.62,15,1,3,6,0,0,1,0,0,0,0,13000
1,0,-0.09,53.09,1,2,2,4,0,0,0,1,0,0,0,13000
1,0,-0.77,47.5,17,1,0,5,0,0,0,1,0,0,0,13000
0,0,0.32,50.32,27,1,0,5,0,0,0,1,0,0,0,13000
0,4,0.64,53.29,10,7,0,5,0,0,0,1,0,0,0,13000
1,0,0.13,61.9,11,1,1,5,0,0,0,1,0,0,0,13000
1,0,-0.11,56.7,10,1,2,6,1,0,1,1,0,0,0,13000
1,0,0.48,53.52,5,0,0,5,0,0,0,0,1,0,0,13000
0,0,-0.4,59.13,4,1,1,6,1,0,0,0,1,0,0,13000
1,0,-0.34,65.53,8,1,2,6,1,1,0,0,1,0,0,13000
1,0,0.8,69.95,15,2,0,6,0,0,1,0,1,0,0,13000
1,5,1.38,56.78,6,2,2,6,1,0,0,1,1,0,0,13000
1,0,1.05,52.61,5,3,2,4,1,0,0,0,0,1,0,13000
1,0,0.72,66.82,3,0,1,6,1,0,0,0,1,1,0,13000
0,0,0.55,52.13,97,7,2,4,0,1,1,0,1,1,0,13000
0,0,-0.83,56.77,8,4,0,6,1,0,0,1,1,1,0,13000
0,0,-0.47,30.1,0,0,2,2,0,0,0,0,0,0,1,13000
1,0,-0.9,38.03,2,4,4,2,0,0,0,0,0,0,1,13000
1,4,0.46,51.24,6,0,0,6,0,0,0,0,0,0,1,13000
0,0,0.13,69.26,6,2,0,6,0,0,0,0,1,0,1,13000
1,0,0.41,48.21,98,5,0,1,0,0,0,0,0,0,0,14000
0,3,-0.61,38.62,3,7,0,1,0,0,0,0,0,0,0,14000
0,0,-0.88,37.01,39,7,0,1,0,0,0,0,0,0,0,14000
1,0,0.49,34.84,4,5,2,1,0,0,0,0,0,0,0,14000
1,0,-0.16,54.82,1,2,0,2,0,0,0,0,0,0,0,14000
1,4,-1.33,37.35,12,2,0,2,0,0,0,0,0,0,0,14000
1,3,0.23,38.67,4,4,0,2,0,0,0,0,0,0,0,14000
0,0,0.95,43.46,6,6,0,2,0,0,0,0,0,0,0,14000
0,0,-0.18,40.13,5,8,0,2,0,0,0,0,0,0,0,14000
1,3,-1,36.15,7,8,0,2,0,0,0,0,0,0,0,14000
1,6,0.7,50.4,15,5,2,2,0,0,0,0,0,0,0,14000
0,0,-0.2,40.87,0,8,3,2,0,0,0,0,0,0,0,14000
1,6,0.32,33.81,10,0,0,3,0,0,0,0,0,0,0,14000
1,3,0.42,44.22,2,1,0,3,0,0,0,0,0,0,0,14000
0,0,-0.43,60.23,2,2,0,3,0,0,0,0,0,0,0,14000
1,0,-1.1,57.76,8,2,0,3,0,0,0,0,0,0,0,14000
1,4,-0.78,45.32,3,5,0,3,0,0,0,0,0,0,0,14000
1,2,-0.51,38.91,23,5,0,3,0,0,0,0,0,0,0,14000
0,0,-0.13,49.43,2,8,0,3,0,0,0,0,0,0,0,14000
0,0,0.8,50.28,98,8,0,3,0,0,0,0,0,0,0,14000
1,0,-0.49,55.99,8,1,4,3,0,0,0,0,0,0,0,14000
1,3,-0.19,46.19,4,8,4,3,0,0,0,0,0,0,0,14000
0,0,0.01,54.21,6,8,4,3,0,0,0,0,0,0,0,14000
1,0,-0.14,50.66,21,1,5,3,0,0,0,0,0,0,0,14000
1,3,0.08,47.58,9,5,5,3,0,0,0,0,0,0,0,14000
0,0,0.77,60.14,2,2,0,4,0,0,0,0,0,0,0,14000
1,0,-0.26,41.04,5,3,0,4,0,0,0,0,0,0,0,14000
0,5,0.7,62.67,7,3,0,4,0,0,0,0,0,0,0,14000
1,0,1.37,55.39,9,5,0,4,0,0,0,0,0,0,0,14000
1,0,-0.48,63.96,12,5,0,4,0,0,0,0,0,0,0,14000
1,0,-0.79,48.02,19,5,0,4,0,0,0,0,0,0,0,14000
0,0,-0.51,45,12,8,0,4,0,0,0,0,0,0,0,14000
0,0,-0.49,53.22,98,8,0,4,0,0,0,0,0,0,0,14000
0,0,1.46,52.94,4,0,1,4,0,0,0,0,0,0,0,14000
1,0,-1.01,45.25,5,1,1,4,0,0,0,0,0,0,0,14000
1,6,-0.5,49.93,4,1,4,4,0,0,0,0,0,0,0,14000
0,3,-0.73,57.37,2,8,5,4,0,0,0,0,0,0,0,14000
0,0,0.24,59.44,11,8,6,4,0,0,0,0,0,0,0,14000
1,6,-0.65,52.77,19,0,0,5,0,0,0,0,0,0,0,14000
1,5,-0.84,47.3,20,1,0,5,0,0,0,0,0,0,0,14000
1,0,0.75,47.15,5,2,0,5,0,0,0,0,0,0,0,14000
1,0,-0.28,54.45,5,2,0,5,0,0,0,0,0,0,0,14000
1,0,1.07,58.35,6,3,0,5,0,0,0,0,0,0,0,14000
1,0,-0.25,51.63,10,3,0,5,0,0,0,0,0,0,0,14000
1,0,-0.56,61.55,15,4,0,5,0,0,0,0,0,0,0,14000
1,0,-0.58,48.17,10,5,0,5,0,0,0,0,0,0,0,14000
0,0,1.04,65.59,20,6,0,5,0,0,0,0,0,0,0,14000
1,0,-0.75,56.03,98,8,0,5,0,0,0,0,0,0,0,14000
1,0,-0.3,55.4,7,2,2,5,0,0,0,0,0,0,0,14000
1,0,0.28,55.46,3,3,2,5,0,0,0,0,0,0,0,14000
1,0,-0.58,48.02,13,4,2,5,0,0,0,0,0,0,0,14000
1,0,-0.49,65.43,10,1,3,5,0,0,0,0,0,0,0,14000
1,0,-0.33,62.99,15,1,4,5,0,0,0,0,0,0,0,14000
1,0,1.35,57.41,2,2,0,6,0,0,0,0,0,0,0,14000
1,0,1.22,63.86,14,2,0,6,0,0,0,0,0,0,0,14000
1,0,0.88,56.05,23,2,0,6,0,0,0,0,0,0,0,14000
1,0,0.57,58.28,13,3,0,6,0,0,0,0,0,0,0,14000
1,2,-0.9,47.28,30,4,0,6,0,0,0,0,0,0,0,14000
1,2,-0.34,32.17,5,5,0,2,1,0,0,0,0,0,0,14000
0,2,-0.53,62.65,13,5,0,3,1,0,0,0,0,0,0,14000
1,0,1.78,52.75,13,1,0,4,1,0,0,0,0,0,0,14000
0,6,0.56,54.77,4,2,0,4,1,0,0,0,0,0,0,14000
1,5,1.15,67.09,7,1,1,4,1,0,0,0,0,0,0,14000
0,0,0.37,61.21,11,3,0,5,1,0,0,0,0,0,0,14000
1,4,0.37,48.11,98,7,0,2,0,1,0,0,0,0,0,14000
0,4,-0.57,40.71,3,3,0,4,0,1,0,0,0,0,0,14000
0,3,-0.41,45,5,8,1,4,0,1,0,0,0,0,0,14000
1,2,0.46,51.32,11,2,1,5,0,1,0,0,0,0,0,14000
0,0,-0.01,63.7,18,3,6,6,0,1,0,0,0,0,0,14000
0,2,-0.93,47.23,4,6,0,4,1,1,0,0,0,0,0,14000
1,4,1.46,61.29,21,0,0,5,1,1,0,0,0,0,0,14000
0,0,0.96,60.83,7,1,0,5,1,1,0,0,0,0,0,14000
1,5,-0.53,49.33,2,4,0,0,0,0,1,0,0,0,0,14000
0,0,0.68,63.91,10,5,0,2,0,0,1,0,0,0,0,14000
1,5,-0.12,35.57,11,6,0,2,0,0,1,0,0,0,0,14000
1,5,-0.16,55.68,13,4,0,5,0,0,1,0,0,0,0,14000
1,0,0.48,64.26,19,0,0,6,0,0,1,0,0,0,0,14000
1,0,-0.37,56.67,39,4,1,6,0,0,1,0,0,0,0,14000
1,3,-1.35,52.47,8,8,1,4,1,0,1,0,0,0,0,14000
0,0,0.37,60.35,10,2,0,4,0,1,1,0,0,0,0,14000
1,0,1.37,66.44,17,3,0,4,1,1,1,0,0,0,0,14000
1,0,0.75,57.13,8,1,2,5,0,2,1,0,0,0,0,14000
0,0,0.41,70.29,12,2,0,6,0,0,0,1,0,0,0,14000
1,0,0.43,49.87,7,2,0,6,1,0,0,1,0,0,0,14000
1,0,1.04,60.69,22,2,0,6,1,2,0,1,0,0,0,14000
0,3,0.3,55.95,3,6,0,3,0,0,0,0,1,0,0,14000
0,3,-0.11,43.87,8,4,0,4,0,0,0,0,1,0,0,14000
0,0,0.95,60.47,11,2,0,6,0,0,0,0,1,0,0,14000
1,0,0.61,69.63,97,0,0,6,1,0,0,0,1,0,0,14000
1,0,-0.22,63.27,11,0,2,6,0,1,0,0,1,0,0,14000
1,4,0.69,54.15,3,3,0,5,0,0,1,0,1,0,0,14000
1,0,1.21,61.13,5,2,0,6,1,0,1,0,1,0,0,14000
1,1,-0.7,46.55,4,2,1,1,1,0,0,0,0,1,0,14000
1,3,-1.55,46.04,6,4,0,3,0,2,0,0,0,1,0,14000
1,6,0.43,47.54,11,1,0,5,1,2,0,0,0,1,0,14000
1,0,1.15,47.3,22,2,1,5,1,0,0,1,0,1,0,14000
1,3,-0.07,48.31,16,8,0,6,1,0,0,1,0,1,0,14000
1,0,0.81,64.8,2,1,0,6,0,0,0,0,1,1,0,14000
0,0,1.17,67.03,10,1,0,6,1,0,0,0,1,1,0,14000
0,0,1.39,53.52,10,3,2,6,0,1,0,0,1,1,0,14000
0,0,1.06,55.86,12,8,1,4,0,0,0,0,0,0,1,14000
1,5,-0.9,38.97,4,7,3,4,0,0,0,0,0,0,1,14000
1,6,-0.08,50.92,12,4,0,5,0,0,0,0,0,0,1,14000
1,0,0.88,59.35,7,0,4,5,0,0,0,0,0,0,1,14000
1,2,-0.33,52.68,4,5,0,6,1,0,0,0,0,0,1,14000
1,0,0.8,56.25,12,0,0,5,1,0,0,1,0,1,1,14000
1,5,0.05,47.37,2,3,0,1,0,0,0,0,0,0,0,15000
1,0,-0.95,42.94,8,8,0,1,0,0,0,0,0,0,0,15000
0,4,-0.56,46.08,9,8,8,1,0,0,0,0,0,0,0,15000
0,0,-0.76,36.08,2,2,0,2,0,0,0,0,0,0,0,15000
0,5,-0.17,38.39,6,2,0,2,0,0,0,0,0,0,0,15000
0,0,-0.52,61.52,7,2,0,2,0,0,0,0,0,0,0,15000
1,4,-1.12,39.6,6,3,0,2,0,0,0,0,0,0,0,15000
1,0,0.03,40.74,17,4,0,2,0,0,0,0,0,0,0,15000
0,0,-0.86,50.44,12,6,0,2,0,0,0,0,0,0,0,15000
0,5,-0.1,36.26,1,1,1,2,0,0,0,0,0,0,0,15000
1,0,0.78,34.33,2,1,2,2,0,0,0,0,0,0,0,15000
1,3,-0.5,49.3,3,5,2,2,0,0,0,0,0,0,0,15000
1,0,0.8,53.11,6,0,0,3,0,0,0,0,0,0,0,15000
1,0,-0.15,59.74,6,1,0,3,0,0,0,0,0,0,0,15000
0,0,-0.75,43.77,25,2,0,3,0,0,0,0,0,0,0,15000
0,1,0.37,44.54,2,3,0,3,0,0,0,0,0,0,0,15000
1,0,0.21,58.43,2,3,0,3,0,0,0,0,0,0,0,15000
0,5,0.03,50.42,3,3,0,3,0,0,0,0,0,0,0,15000
1,0,-0.19,50.4,10,3,0,3,0,0,0,0,0,0,0,15000
0,0,-0.77,54.31,11,3,0,3,0,0,0,0,0,0,0,15000
1,3,-0.29,35.51,2,5,0,3,0,0,0,0,0,0,0,15000
0,0,1.13,56.1,6,5,0,3,0,0,0,0,0,0,0,15000
0,2,0.9,50.48,5,8,0,3,0,0,0,0,0,0,0,15000
1,4,-1.35,35.77,10,8,0,3,0,0,0,0,0,0,0,15000
1,0,0.11,55.64,12,8,0,3,0,0,0,0,0,0,0,15000
0,0,0.09,60.21,15,1,1,3,0,0,0,0,0,0,0,15000
0,0,-0.54,54.96,15,1,2,3,0,0,0,0,0,0,0,15000
1,4,-0.54,46.38,5,3,2,3,0,0,0,0,0,0,0,15000
1,0,-0.33,46.44,7,7,2,3,0,0,0,0,0,0,0,15000
1,0,-0.12,47.54,3,2,3,3,0,0,0,0,0,0,0,15000
0,0,-0.51,49.38,5,5,3,3,0,0,0,0,0,0,0,15000
1,0,0.03,60.38,3,2,4,3,0,0,0,0,0,0,0,15000
0,0,0.35,63.42,98,7,6,3,0,0,0,0,0,0,0,15000
1,0,-0.09,53.3,11,3,7,3,0,0,0,0,0,0,0,15000
1,6,0.98,57.73,7,0,0,4,0,0,0,0,0,0,0,15000
0,0,0.35,53.36,2,1,0,4,0,0,0,0,0,0,0,15000
1,5,-1.04,41.28,5,1,0,4,0,0,0,0,0,0,0,15000
1,0,1.06,48.15,7,1,0,4,0,0,0,0,0,0,0,15000
1,0,-0.21,49.02,97,1,0,4,0,0,0,0,0,0,0,15000
1,5,0.27,42.86,3,2,0,4,0,0,0,0,0,0,0,15000
1,0,-0.93,52.27,13,2,0,4,0,0,0,0,0,0,0,15000
1,0,-1.41,46.54,1,3,0,4,0,0,0,0,0,0,0,15000
1,0,0.51,53.83,1,3,0,4,0,0,0,0,0,0,0,15000
0,0,0.27,51.26,97,3,0,4,0,0,0,0,0,0,0,15000
1,0,-0.42,43.14,2,4,0,4,0,0,0,0,0,0,0,15000
1,3,-0.77,42.8,10,4,0,4,0,0,0,0,0,0,0,15000
1,5,-1.15,39.14,98,4,0,4,0,0,0,0,0,0,0,15000
1,0,-0.98,51.54,6,5,0,4,0,0,0,0,0,0,0,15000
1,5,-0.36,50.75,8,5,0,4,0,0,0,0,0,0,0,15000
0,3,0.57,45.55,7,8,0,4,0,0,0,0,0,0,0,15000
0,2,0.67,62.66,2,3,1,4,0,0,0,0,0,0,0,15000
1,0,1.15,64.85,13,3,1,4,0,0,0,0,0,0,0,15000
1,0,0.13,48.52,98,2,2,4,0,0,0,0,0,0,0,15000
1,0,-0.09,44.33,19,3,2,4,0,0,0,0,0,0,0,15000
1,0,0.17,36.98,2,0,4,4,0,0,0,0,0,0,0,15000
0,0,0.22,55.26,6,3,4,4,0,0,0,0,0,0,0,15000
1,0,0.55,44.18,2,4,4,4,0,0,0,0,0,0,0,15000
0,0,-0.67,44.58,7,5,4,4,0,0,0,0,0,0,0,15000
1,0,0.34,63.68,3,3,6,4,0,0,0,0,0,0,0,15000
1,0,-0.6,57.49,8,0,0,5,0,0,0,0,0,0,0,15000
0,0,0.3,65.33,2,1,0,5,0,0,0,0,0,0,0,15000
1,0,0.33,59.81,4,1,0,5,0,0,0,0,0,0,0,15000
1,2,-0.39,43.41,3,2,0,5,0,0,0,0,0,0,0,15000
1,5,-0.36,55.12,15,2,0,5,0,0,0,0,0,0,0,15000
1,0,1.37,64.43,15,3,0,5,0,0,0,0,0,0,0,15000
1,4,-1.08,51.78,98,3,0,5,0,0,0,0,0,0,0,15000
1,0,0.63,56.57,4,4,0,5,0,0,0,0,0,0,0,15000
0,0,0.81,63.05,18,4,0,5,0,0,0,0,0,0,0,15000
1,0,0.61,45.89,98,4,0,5,0,0,0,0,0,0,0,15000
1,2,-0.72,37.95,16,5,0,5,0,0,0,0,0,0,0,15000
1,3,0.41,49.04,99,5,0,5,0,0,0,0,0,0,0,15000
0,0,0.35,47.17,4,6,0,5,0,0,0,0,0,0,0,15000
0,0,0.15,54.39,8,6,0,5,0,0,0,0,0,0,0,15000
1,0,-0.54,31.84,98,8,0,5,0,0,0,0,0,0,0,15000
1,0,-0.77,45.1,3,2,1,5,0,0,0,0,0,0,0,15000
1,0,-0.46,52.74,27,2,2,5,0,0,0,0,0,0,0,15000
1,2,-0.11,51.39,6,5,2,5,0,0,0,0,0,0,0,15000
0,0,0.55,57.8,8,8,2,5,0,0,0,0,0,0,0,15000
0,0,-0.35,64.3,17,3,3,5,0,0,0,0,0,0,0,15000
